filename	acq_time	operator	randstr
func/sub-047EPKL013023_ses-2_task-read_run-01_bold.nii.gz	2015-07-29T11:38:42	n/a	26a531ac
func/sub-047EPKL013023_ses-2_task-read_run-02_bold.nii.gz	2015-07-29T11:45:07	n/a	1e32b97b
func/sub-047EPKL013023_ses-2_task-read_run-03_bold.nii.gz	2015-07-29T11:51:01	n/a	d2f34dc1
